hgnc_symbol	entrezgene	ensembl_gene_id	logFC_LC	PValue_LC
CFL2	1073	ENSG00000165410	-0.777856619	0.161352839
CHP2	63928	ENSG00000166869	-0.026223764	0.987561475
CHRFAM7A	89832	ENSG00000166664	-0.133459157	0.900894852
CKB	1152	ENSG00000166165	-0.716616241	0.290256598
CLDN2	9075	ENSG00000165376	0.219208244	0.780797396
CLDN3	1365	ENSG00000165215	1.994532868	0.033464687
CLEC1B	51266	ENSG00000165682	-0.778172086	0.319025439
CLEC3A	10143	ENSG00000166509	3.006758137	0.078061316
CLEC4D	338339	ENSG00000166527	-1.509138685	0.045034311
CLEC4E	26253	ENSG00000166523	-2.299472251	0.001292313
CLMN	79789	ENSG00000165959	0.242630167	0.599247005
CLMP	79827	ENSG00000166250	2.116981339	0.028617875
CLPX	10845	ENSG00000166855	-0.138433927	0.702449788
CMTM5	116173	ENSG00000166091	-3.525921427	0.005038933
COG1	9382	ENSG00000166685	0.081794196	0.834451255
COMTD1	118881	ENSG00000165644	0.338050837	0.617411534
COPS2	9318	ENSG00000166200	-0.308966141	0.388526075
COX11	1353	ENSG00000166260	0.108636823	0.729334048
CPA6	57094	ENSG00000165078	-2.003206757	0.028253093
CPLX4	339302	ENSG00000166569	-0.301297209	0.81285591
CPSF2	53981	ENSG00000165934	-0.104766958	0.701973138
CRABP1	1381	ENSG00000166426	5.191907585	0.001746011
CRYL1	51084	ENSG00000165475	-1.094140142	0.033790637
CUL5	8065	ENSG00000166266	0.425742446	0.223364853
CXorf58	254158	ENSG00000165182	1.301516011	0.347101269
CYB5A	1528	ENSG00000166347	-1.144092308	0.10609852
CYB5R2	51700	ENSG00000166394	0.377723466	0.555102741
CYBB	1536	ENSG00000165168	-1.741531349	0.003577482
CYP2C19	1557	ENSG00000165841	2.294817943	0.089871422
CYYR1	116159	ENSG00000166265	-2.066221616	0.00022059
DACT1	51339	ENSG00000165617	0.275335674	0.641663186
DCHS1	8642	ENSG00000166341	-0.262684501	0.704311181
DCTN5	84516	ENSG00000166847	0.047387661	0.882940713
DDIAS	220042	ENSG00000165490	1.889093198	0.021009965
DDX21	9188	ENSG00000165732	0.242498974	0.615321762
DEPDC4	120863	ENSG00000166153	0.981694724	0.104644249
DEPP1	11067	ENSG00000165507	-3.917124361	1.1e-05
DEUP1	159989	ENSG00000165325	0.917149453	0.457541149
DIRAS2	54769	ENSG00000165023	2.925358998	0.063841722
DIS3L	115752	ENSG00000166938	-0.535253671	0.137771535
DNAAF2	55172	ENSG00000165506	0.691651248	0.134615491
DPCD	25911	ENSG00000166171	0.509255847	0.332918258
DRGX	644168	ENSG00000165606	3.476125896	0.022737244
DYNLT3	6990	ENSG00000165169	-0.731880181	0.022682168
E2F7	144455	ENSG00000165891	3.74927766	0.000540845
ELFN2	114794	ENSG00000166897	0.127762865	0.865283232
EML5	161436	ENSG00000165521	-0.626147879	0.44790297
ENOX2	10495	ENSG00000165675	0.466482322	0.250107018
EPB42	2038	ENSG00000166947	-0.620291432	0.538912076
ERICH6B	220081	ENSG00000165837	0.971340604	0.257954074
FAAH2	158584	ENSG00000165591	-0.078520912	0.87721398
FAM111A	63901	ENSG00000166801	0.377205407	0.268316608
FAM204A	63877	ENSG00000165669	-0.467433058	0.177366116
FAM227B	196951	ENSG00000166262	-0.082103918	0.870349775
FAT3	120114	ENSG00000165323	-2.680630451	0.003496661
FBN1	2200	ENSG00000166147	0.790863182	0.150211233
FBP1	2203	ENSG00000165140	-2.795863508	9.09e-05
FBXO33	254170	ENSG00000165355	-0.397208226	0.25457452
FOLR2	2350	ENSG00000165457	-1.117112616	0.060584906
FRAT1	10023	ENSG00000165879	-1.139548979	0.028533118
FRMD7	90167	ENSG00000165694	-0.81752442	0.534568975
FRS2	10818	ENSG00000166225	-0.282816276	0.384712396
FUNDC2	65991	ENSG00000165775	0.141071973	0.818778742
FXN	2395	ENSG00000165060	0.120012682	0.786800161
GABRB3	2562	ENSG00000166206	1.619687324	0.134911041
GALR1	2587	ENSG00000166573	-2.792497558	0.074003843
GAPVD1	26130	ENSG00000165219	-0.46315473	0.170834206
GFI1B	8328	ENSG00000165702	-3.488468537	0.001460626
GHITM	27069	ENSG00000165678	-0.298501264	0.445950653
GJB2	2706	ENSG00000165474	4.040247689	0.000371375
GKAP1	80318	ENSG00000165113	-0.071486491	0.888883778
GLB1L3	112937	ENSG00000166105	6.767545071	0.000176528
GLYATL1	92292	ENSG00000166840	2.889914036	0.036637211
GPR101	83550	ENSG00000165370	-2.212144143	0.065059371
GPR176	11245	ENSG00000166073	0.695017736	0.345853602
GPR182	11318	ENSG00000166856	-0.875821275	0.202118588
GPT2	84706	ENSG00000166123	2.618714738	6.87e-05
GREM1	26585	ENSG00000166923	6.608446079	6.16e-05
GTF2A1	2957	ENSG00000165417	-0.0695623	0.81632974
HACD1	9200	ENSG00000165996	-1.728261569	0.003742924
HDGFL3	50810	ENSG00000166503	-0.148416468	0.722617034
HDX	139324	ENSG00000165259	0.305710862	0.523063699
HECTD2	143279	ENSG00000165338	0.18569928	0.631521998
HEPACAM	220296	ENSG00000165478	1.654684686	0.143975674
HGSNAT	138050	ENSG00000165102	0.151176014	0.76538746
HIF1AN	55662	ENSG00000166135	-0.39439223	0.250146491
HNRNPK	3190	ENSG00000165119	-0.196955567	0.585292757
HPRT1	3251	ENSG00000165704	1.548563376	0.020187782
HPS6	79803	ENSG00000166189	-0.672054501	0.178218979
HSP90B1	7184	ENSG00000166598	0.58919351	0.202702741
HSPA12A	259217	ENSG00000165868	0.441922751	0.456298939
HTR3A	3359	ENSG00000166736	8.494505884	0.000112688
HTRA1	5654	ENSG00000166033	0.505019945	0.44921873
IDH3A	3419	ENSG00000166411	-0.294378855	0.394634807
IFI27	3429	ENSG00000165949	0.13878874	0.876007858
IFI27L1	122509	ENSG00000165948	-0.431474584	0.388212694
IKBIP	121457	ENSG00000166130	0.495308256	0.321268034
IL25	64806	ENSG00000166090	2.139618838	0.06402006
ILK	3611	ENSG00000166333	-0.956512208	0.018992142
INPPL1	3636	ENSG00000165458	0.100826382	0.795402017
INTS6L	203522	ENSG00000165359	1.000133075	0.052525003
IQCD	115811	ENSG00000166578	0.898147435	0.360933925
ISCA2	122961	ENSG00000165898	0.778035937	0.163620532
JAM3	83700	ENSG00000166086	0.089343417	0.896824114
JCAD	57608	ENSG00000165757	-2.27876928	0.000157862
KBTBD6	89890	ENSG00000165572	-0.005841169	0.987857688
KCNC2	3747	ENSG00000166006	3.100272572	0.09590218
KDM1B	221656	ENSG00000165097	0.510639196	0.148517448
KIAA0355	9710	ENSG00000166398	-0.635542828	0.108465952
KIAA1958	158405	ENSG00000165185	-0.041390457	0.905929395
KIF27	55582	ENSG00000165115	0.406452355	0.496342671
KIF7	374654	ENSG00000166813	0.448844831	0.458047786
KLHDC2	23588	ENSG00000165516	0.065868665	0.848500263
LARGE2	120071	ENSG00000165905	1.840991558	0.0074086
LARP6	55323	ENSG00000166173	-0.289379985	0.625906373
LDHAL6A	160287	ENSG00000166800	1.067424041	0.321943586
LDHC	3948	ENSG00000166796	-1.71121205	0.249498357
LDHD	197257	ENSG00000166816	-0.744374327	0.349489702
LEO1	123169	ENSG00000166477	0.057963613	0.879154731
LETM2	137994	ENSG00000165046	0.47535746	0.411925505
LIPC	3990	ENSG00000166035	-0.53150685	0.426462643
LLCFC1	135927	ENSG00000165131	0.401882115	0.729716385
LMO1	4004	ENSG00000166407	5.005909281	0.003832754
LRFN5	145581	ENSG00000165379	0.02829165	0.972128882
LRR1	122769	ENSG00000165501	0.534218787	0.288107267
LRRC18	474354	ENSG00000165383	-0.201735543	0.874485687
LRTM2	654429	ENSG00000166159	-3.80187578	0.025034445
MAGEC3	139081	ENSG00000165509	3.777083317	0.013888138
MAMDC2	256691	ENSG00000165072	-3.823151443	0.000130841
MAP1A	4130	ENSG00000166963	1.039797336	0.215775637
MAPK7	5598	ENSG00000166484	-0.868752161	0.081461134
MARF1	9665	ENSG00000166783	-0.136263754	0.689084794
MBL2	4153	ENSG00000165471	1.867949415	0.135548215
MC4R	4160	ENSG00000166603	1.656091283	0.165345952
MCM7	4176	ENSG00000166508	1.221480472	0.036400769
MELK	9833	ENSG00000165304	3.442739849	0.000240553
MESP1	55897	ENSG00000166823	2.61102444	0.005946686
METTL17	64745	ENSG00000165792	0.588947466	0.130088385
METTL27	155368	ENSG00000165171	1.038893248	0.174384334
METTL2B	55798	ENSG00000165055	0.42013204	0.227362
METTL3	56339	ENSG00000165819	0.352648625	0.237231246
MFAP4	4239	ENSG00000166482	-4.033085686	6.39e-07
MICU2	221154	ENSG00000165487	-0.129820315	0.734584383
MID1IP1	58526	ENSG00000165175	-1.674613209	0.001342298
MIR202HG	101927671	ENSG00000166917	-0.090163486	0.909042268
MMP10	4319	ENSG00000166670	3.054910197	0.039166817
MOAP1	64112	ENSG00000165943	-0.97524798	0.029303448
MOGAT2	80168	ENSG00000166391	1.862839666	0.191000701
MRPL16	54948	ENSG00000166902	0.423220822	0.377675111
MS4A14	84689	ENSG00000166928	-1.424584901	0.014896653
MS4A15	219995	ENSG00000166961	-4.048098398	0.000769808
MS4A5	64232	ENSG00000166930	1.167143674	0.291237776
MS4A6E	245802	ENSG00000166926	-1.366547453	0.150961571
MS4A7	58475	ENSG00000166927	-2.014603567	0.000124236
MS4A8	83661	ENSG00000166959	0.680479467	0.694761699
MSS51	118490	ENSG00000166343	0.668710441	0.257027136
MTMR10	54893	ENSG00000166912	-1.099450753	0.003990562
MYO1A	4640	ENSG00000166866	1.137487245	0.282756683
MYORG	57462	ENSG00000164976	-0.086278944	0.886985358
MYRFL	196446	ENSG00000166268	-0.32982028	0.687675339
NAB2	4665	ENSG00000166886	-0.464776806	0.426517727
NAV2	89797	ENSG00000166833	-0.200043997	0.661300391
NCF1C	654817	ENSG00000165178	-1.521899732	0.010292944
NDEL1	81565	ENSG00000166579	-0.854480309	0.016471842
NDRG2	57447	ENSG00000165795	-2.008476289	0.002891876
NDST2	8509	ENSG00000166507	-0.304993248	0.507401015
NDUFB6	4712	ENSG00000165264	0.228430056	0.686799003
NDUFB8	4714	ENSG00000166136	0.012559557	0.978551993
NELL1	4745	ENSG00000165973	4.439860683	0.012727111
NEMF	9147	ENSG00000165525	-0.005909939	0.988284039
NEMP1	23306	ENSG00000166881	0.97475086	0.044655585
NETO1	81832	ENSG00000166342	6.279985914	8.99e-05
NFIL3	4783	ENSG00000165030	-1.054008912	0.017957045
NGB	58157	ENSG00000165553	8.519071848	0.005089911
NIPSNAP3B	55335	ENSG00000165028	-0.26618246	0.618428615
NKX6-3	157848	ENSG00000165066	1.605700048	0.253705008
NLGN4Y	22829	ENSG00000165246	-0.409320399	0.430446701
NNMT	4837	ENSG00000166741	-0.511032866	0.459648775
NOL6	65083	ENSG00000165271	0.337676902	0.434341704
NOLC1	9221	ENSG00000166197	0.378026518	0.360627718
NOXRED1	122945	ENSG00000165555	1.516263411	0.054026703
NSD1	64324	ENSG00000165671	-0.094510727	0.817776111
NSMF	26012	ENSG00000165802	1.204926982	0.032986585
NUDT13	25961	ENSG00000166321	0.66470024	0.215829272
NUDT2	318	ENSG00000164978	0.578575581	0.289941721
NUDT5	11164	ENSG00000165609	0.278013323	0.40478335
NYAP1	222950	ENSG00000166924	0.952245109	0.303518132
OPN1MW2	728458	ENSG00000166160	0	1
OR10A5	144124	ENSG00000166363	3.651835847	0.038250818
OR1K1	392392	ENSG00000165204	-0.158621893	0.867808579
OR1Q1	158131	ENSG00000165202	4.180347227	0.021439301
OR2D2	120776	ENSG00000166368	1.775442249	0.183853571
OR4D6	219983	ENSG00000166884	-1.405984794	0.192061272
OR4K2	390431	ENSG00000165762	0	1
OTOGL	283310	ENSG00000165899	1.742518324	0.071330473
OTUD1	220213	ENSG00000165312	-2.232513648	1.67e-05
OTX2	5015	ENSG00000165588	1.926145101	0.135548216
OXGR1	27199	ENSG00000165621	0.562346693	0.617183257
PACSIN3	29763	ENSG00000165912	0.005955446	0.99151045
PASD1	139135	ENSG00000166049	7.996656542	0.00114745
PATL1	219988	ENSG00000166889	-0.158798939	0.661809662
PCBD1	5092	ENSG00000166228	-0.009513109	0.983511686
PCDH19	57526	ENSG00000165194	1.956419242	0.046997761
PCF11	51585	ENSG00000165494	0.201829218	0.619883671
PCLAF	9768	ENSG00000166803	2.347543323	0.003954668
PDZD8	118987	ENSG00000165650	-0.269418467	0.476336867
PDZRN4	29951	ENSG00000165966	-1.511211038	0.063951001
PEX11A	8800	ENSG00000166821	-0.602882879	0.181595386
PGM2L1	283209	ENSG00000165434	2.417002003	8.32e-05
PHOX2A	401	ENSG00000165462	3.972790143	0.031859691
PHYHIPL	84457	ENSG00000165443	3.985975009	0.004790846
PIGA	5277	ENSG00000165195	-0.286100509	0.611537739
PIGO	84720	ENSG00000165282	-0.29590697	0.45623781
PIP4K2C	79837	ENSG00000166908	-0.223421238	0.555441511
PIP4P1	90809	ENSG00000165782	-0.108099851	0.799865325
PKD1L2	114780	ENSG00000166473	2.312252712	0.010971603
PKNOX2	63876	ENSG00000165495	-2.25530331	0.004248183
PLD4	122618	ENSG00000166428	-0.995456961	0.086902176
PLEKHA7	144100	ENSG00000166689	0.203847894	0.682000836
PLEKHF1	79156	ENSG00000166289	-0.591899679	0.23650589
PLIN1	5346	ENSG00000166819	1.643205201	0.095193622
PLK1	5347	ENSG00000166851	3.443153464	0.000229295
PMPCA	23203	ENSG00000165688	0.791119756	0.124734187
POLL	27343	ENSG00000166169	-0.077797329	0.841894331
POTED	317754	ENSG00000166351	0	1
PPFIBP2	8495	ENSG00000166387	-0.295044663	0.412805788
PPIB	5479	ENSG00000166794	0.387350893	0.517438654
PPP1R14D	54866	ENSG00000166143	8.737442449	0.000170772
PPP1R36	145376	ENSG00000165807	-0.018679208	0.984722898
PRAP1	118471	ENSG00000165828	5.655108069	0.004229581
PRDX3	10935	ENSG00000165672	0.380081912	0.373312884
PRKACG	5568	ENSG00000165059	0	1
PRKCB	5579	ENSG00000166501	-1.268060819	0.008161775
PRPF18	8559	ENSG00000165630	-0.141318129	0.714683269
PRSS37	136242	ENSG00000165076	1.000421444	0.394025225
PRTG	283659	ENSG00000166450	-1.186519046	0.059558419
PSIP1	11168	ENSG00000164985	-0.177305586	0.629803695
PSMC3	5702	ENSG00000165916	-0.138653077	0.769808054
PTCHD1	139411	ENSG00000165186	0.305926743	0.731920145
PTER	9317	ENSG00000165983	0.204047898	0.550379541
QSOX2	169714	ENSG00000165661	1.400751279	0.013921497
R3HCC1L	27291	ENSG00000166024	-0.199230062	0.558907304
RAB8B	51762	ENSG00000166128	-1.298131036	0.003688655
RAG1	5896	ENSG00000166349	-0.157129158	0.81865324
RAPSN	5913	ENSG00000165917	0.771327924	0.359588293
RASEF	158158	ENSG00000165105	-0.671954393	0.388459759
RBPMS2	348093	ENSG00000166831	-0.555361141	0.452422348
RCCD1	91433	ENSG00000166965	1.291178169	0.008333437
REEP3	221035	ENSG00000165476	0.392514139	0.417057075
RET	5979	ENSG00000165731	4.181625258	0.004590868
RIC3	79608	ENSG00000166405	-0.645883117	0.359031555
RIMKLB	57494	ENSG00000166532	0.590039181	0.325873832
RNASE7	84659	ENSG00000165799	0.51150945	0.678908262
RNF169	254225	ENSG00000166439	0.036829082	0.941250314
RNF183	138065	ENSG00000165188	2.971657487	0.037294716
RPL10L	140801	ENSG00000165496	3.909506811	0.015404466
RPL27A	6157	ENSG00000166441	0.361265497	0.551964953
RPL36AL	6166	ENSG00000165502	-0.490154725	0.329792782
RPUSD2	27079	ENSG00000166133	0.069952798	0.884714702
RPUSD4	84881	ENSG00000165526	0.520603436	0.189714254
RRAD	6236	ENSG00000166592	-0.430887088	0.652940748
SAA3P	6290	ENSG00000166787	0	1
SAAL1	113174	ENSG00000166788	0.996922723	0.069046744
SALL2	6297	ENSG00000165821	-0.852159735	0.094560438
SCG5	6447	ENSG00000166922	1.167955321	0.218068469
SCN3B	55800	ENSG00000166257	0.366664941	0.644073933
SCNN1G	6340	ENSG00000166828	-3.036619269	0.000398401
SEC11C	90701	ENSG00000166562	1.375883847	0.054845471
SENP8	123228	ENSG00000166192	-0.26160247	0.563003299
SERPINA12	145264	ENSG00000165953	0.817309292	0.527963108
SERPINB12	89777	ENSG00000166634	0.211929352	0.875429389
SERPINB7	8710	ENSG00000166396	3.014202972	0.052508181
SERPINB8	5271	ENSG00000166401	-0.574777933	0.293850169
SGPL1	8879	ENSG00000166224	0.500544822	0.156592801
SKA3	221150	ENSG00000165480	3.101549942	0.00044631
SLC16A9	220963	ENSG00000165449	3.543412904	0.000774062
SLC18A2	6571	ENSG00000165646	-1.759937574	0.009680555
SLC38A8	146167	ENSG00000166558	-0.020423768	0.984385619
SLC39A13	91252	ENSG00000165915	-0.41393241	0.35505483
SLC39A2	29986	ENSG00000165794	-0.155972474	0.880451026
SLC6A5	9152	ENSG00000165970	-4.295353994	0.038263216
SLC7A3	84889	ENSG00000165349	3.490215948	0.037213477
SLFN5	162394	ENSG00000166750	-0.114735174	0.791018893
SLITRK5	26050	ENSG00000165300	0.225277608	0.799515601
SMAD3	4088	ENSG00000166949	-0.23081668	0.540469152
SMCO2	341346	ENSG00000165935	2.797581375	0.015200833
SMCO4	56935	ENSG00000166002	-0.41250547	0.322269962
SMPD1	6609	ENSG00000166311	-1.067862196	0.020884613
SNAPC3	6619	ENSG00000164975	0.015569925	0.958025396
SNAPC4	6621	ENSG00000165684	0.862362935	0.110097323
SOHLH1	402381	ENSG00000165643	6.000488857	0.007114344
SPACA9	11092	ENSG00000165698	0.259036819	0.748755102
SPATA19	219938	ENSG00000166118	-3.26116463	0.01297121
SPIC	121599	ENSG00000166211	3.900102095	0.016808927
SPINT1	6692	ENSG00000166145	-0.28270267	0.614705536
SPRED1	161742	ENSG00000166068	-0.205308875	0.691799996
SPTSSA	171546	ENSG00000165389	-0.521033842	0.277788072
SSMEM1	136263	ENSG00000165120	-2.789491928	0.018755716
SSX3	10214	ENSG00000165584	0	1
SSX5	6758	ENSG00000165583	0.036119744	0.973500224
ST5	6764	ENSG00000166444	-0.366989236	0.308594351
STAT6	6778	ENSG00000166888	-0.813714605	0.04274534
STK32C	282974	ENSG00000165752	0.653895329	0.277117222
STOML2	30968	ENSG00000165283	0.792634167	0.151477837
STOX1	219736	ENSG00000165730	0.863753355	0.390584035
STRBP	55342	ENSG00000165209	0.7039905	0.058211795
STX3	6809	ENSG00000166900	-0.626345507	0.072742197
STXBP4	252983	ENSG00000166263	0.452551678	0.364476001
SUGT1	10910	ENSG00000165416	-0.011956739	0.968624525
SVEP1	79987	ENSG00000165124	-2.467345762	0.000329447
SVOP	55530	ENSG00000166111	4.720902439	0.017734917
SYK	6850	ENSG00000165025	-0.474680349	0.289103029
SYNPO2L	79933	ENSG00000166317	-3.778646806	0.00030982
TAC3	6866	ENSG00000166863	4.198810703	0.008985915
TAF10	6881	ENSG00000166337	0.188370388	0.609751111
TAF1D	79101	ENSG00000166012	1.456009266	0.000469192
TAF3	83860	ENSG00000165632	-0.626524703	0.13544883
TBATA	219793	ENSG00000166220	2.445843317	0.043398511
TC2N	123036	ENSG00000165929	0.512151653	0.400417464
TCP11L2	255394	ENSG00000166046	-0.6530587	0.208115975
TERF2IP	54386	ENSG00000166848	-0.304701033	0.485703001
TGM6	343641	ENSG00000166948	-1.277226562	0.192061265
TK2	7084	ENSG00000166548	-0.94172726	0.015919084
TMC1	117531	ENSG00000165091	3.141051407	0.005665464
TMCO5A	145942	ENSG00000166069	1.483258301	0.33321839
TMED3	23423	ENSG00000166557	0.579694193	0.237518037
TMEM100	55273	ENSG00000166292	-4.181663879	0.001254454
TMEM130	222865	ENSG00000166448	-2.980779721	5.4e-06
TMEM135	65084	ENSG00000166575	0.280897183	0.514939085
TMEM170A	124491	ENSG00000166822	-0.144212105	0.660737958
TMEM246	84302	ENSG00000165152	0.008309033	0.990769522
TMEM41B	440026	ENSG00000166471	-0.410333959	0.184745488
TMEM52B	120939	ENSG00000165685	-1.239292466	0.050339591
TMEM63C	57156	ENSG00000165548	3.347791839	0.008766433
TMEM65	157378	ENSG00000164983	0.852645387	0.067858987
TMEM71	137835	ENSG00000165071	0.00936533	0.986556587
TMPRSS5	80975	ENSG00000166682	1.833215768	0.017994439
TMX3	54495	ENSG00000166479	-0.200467381	0.514423304
TPP1	1200	ENSG00000166340	-1.226226091	0.00391274
TRIM44	54765	ENSG00000166326	-0.164025989	0.695767365
TRIM66	9866	ENSG00000166436	0.76472008	0.146565477
TRMT10B	158234	ENSG00000165275	0.112279821	0.768832221
TRMT61A	115708	ENSG00000166166	0.171596478	0.743226679
TRPV6	55503	ENSG00000165125	-0.073076733	0.937468744
TRUB1	142940	ENSG00000165832	0.358468415	0.296232692
TSC1	7248	ENSG00000165699	-0.226528034	0.539261462
TSC22D4	81628	ENSG00000166925	-0.319193647	0.482408445
TSHR	7253	ENSG00000165409	5.423843721	0.000193096
TTC7B	145567	ENSG00000165914	-1.157037941	0.014465428
TTC8	123016	ENSG00000165533	0.224374287	0.531032536
TUB	7275	ENSG00000166402	-0.222014907	0.767762977
TVP23A	780776	ENSG00000166676	-0.078595405	0.885477544
UBAP1	51271	ENSG00000165006	-0.130494021	0.740858209
UBTD1	80019	ENSG00000165886	-1.111216873	0.063894272
UCMA	221044	ENSG00000165623	1.804504373	0.135548214
USP54	159195	ENSG00000166348	-0.791038986	0.112843363
VCP	7415	ENSG00000165280	-0.411196886	0.335645344
VDAC2	7417	ENSG00000165637	-0.272052053	0.454141013
VEGFD	2277	ENSG00000165197	-5.27540878	2.79e-05
VPS39	23339	ENSG00000166887	-0.932990559	0.014631901
VSTM4	196740	ENSG00000165633	-2.104401469	0.000607339
VWA2	340706	ENSG00000165816	-0.109411814	0.881691388
WBP1L	102724307	ENSG00000166272	-0.793234681	0.038328849
WBP1L	54838	ENSG00000166272	-0.793234681	0.038328849
WDR72	256764	ENSG00000166415	1.099147957	0.255174243
WDR88	126248	ENSG00000166359	0.920231643	0.14689058
WEE1	7465	ENSG00000166483	0.794556647	0.056437381
WNK2	65268	ENSG00000165238	2.105762882	0.042879844
WRN	7486	ENSG00000165392	0.492059017	0.186790298
XRRA1	143570	ENSG00000166435	0.717528383	0.131378874
YPEL4	219539	ENSG00000166793	-0.790040874	0.183188727
YWHAB	7529	ENSG00000166913	-0.635979035	0.095743517
ZBTB39	9880	ENSG00000166860	0.049990195	0.912293772
ZCCHC18	644353	ENSG00000166707	0.984221608	0.167200886
ZCCHC24	219654	ENSG00000165424	-1.265397662	0.002969819
ZFYVE1	53349	ENSG00000165861	-0.999253081	0.006970667
ZFYVE19	84936	ENSG00000166140	0.792683093	0.129792068
ZHX1	11244	ENSG00000165156	-0.343620157	0.25162694
ZMAT1	84460	ENSG00000166432	0.29198846	0.650042686
ZMAT4	79698	ENSG00000165061	3.743426701	0.009590002
ZMYND19	116225	ENSG00000165724	0.977492295	0.061183395
ZNF143	7702	ENSG00000166478	-0.202033288	0.541458181
