GeneID	GeneName	logFC	logCPM	F	PValue	FDR
ENSG00000156427	FGF18	-1.871706345	1.520312469	3.494960634	0.087191977	0.187202296
ENSG00000156453	PCDH1	0.496276332	6.291569012	1.076286835	0.3208298	0.468720186
ENSG00000156463	SH3RF2	-0.928649437	2.801320828	0.945317642	0.350900058	0.4990183
ENSG00000156466	GDF6	-1.338968997	-0.622411311	5.321568412	0.040550861	0.110603424
ENSG00000156467	UQCRB	0.632066999	7.97595613	1.349426567	0.268897101	0.413334214
ENSG00000156469	MTERF3	1.04335102	4.405996963	5.376757328	0.03969508	0.108990657
ENSG00000156471	PTDSS1	0.87836229	6.506529635	4.168858496	0.064773767	0.152512275
ENSG00000156475	PPP2R2B	-2.890784148	0.108624711	24.29308597	0.000393909	0.006094738
ENSG00000156482	RPL30	0.994584832	9.80132473	3.98853989	0.070003214	0.160947504
ENSG00000156486	KCNS2	-3.57605867	-2.070980522	14.38588099	0.002752785	0.019609826
ENSG00000156500	FAM122C	0.084509994	1.211728796	0.027572334	0.870998656	0.918904325
ENSG00000156502	SUPV3L1	0.720491728	4.954689176	2.386365603	0.149429856	0.272527343
ENSG00000156504	FAM122B	0.797130384	5.182718927	11.33015614	0.005925666	0.031843531
ENSG00000156508	EEF1A1	-0.600706598	12.49782533	3.381223661	0.091861915	0.193961216
ENSG00000156509	FBXO43	2.721240975	-0.257190023	9.858241695	0.008939103	0.041258039
ENSG00000156510	HKDC1	-1.056287258	-3.188828406	3.982545718	0.070185708	0.161187222
ENSG00000156515	HK1	0.769772545	7.27782308	6.38712574	0.027274532	0.084517208
ENSG00000156521	TYSND1	0.412030212	5.05190317	1.838758617	0.201097821	0.336091904
ENSG00000156531	PHF6	0.488255963	4.837103159	2.867296133	0.117253092	0.229466493
ENSG00000156535	CD109	-1.758199259	5.535580775	7.404787114	0.019179692	0.067322242
ENSG00000156564	LRFN2	4.496556664	-0.924453303	12.47338117	0.004392573	0.026182826
ENSG00000156574	NODAL	-2.717877088	-1.572084242	8.414898447	0.013821956	0.054219873
ENSG00000156587	UBE2L6	0.659939757	6.334273736	7.17217912	0.020744045	0.070891017
ENSG00000156599	ZDHHC5	0.37417948	6.854007785	2.296811077	0.156605332	0.281666316
ENSG00000156603	MED19	0.65710379	3.630180762	4.346169037	0.060087421	0.144758988
ENSG00000156639	ZFAND3	0.384797087	6.547987635	1.288227103	0.279453988	0.42549565
ENSG00000156642	NPTN	-0.053945476	6.70124423	0.020961092	0.88738868	0.929847649
ENSG00000156650	KAT6B	0.791951078	6.146553248	2.526249615	0.139034294	0.259267133
ENSG00000156671	SAMD8	-1.200606839	5.949431085	12.00729921	0.004953113	0.028453932
ENSG00000156675	RAB11FIP1	1.255590991	5.736230059	3.268307227	0.096806391	0.200968767
ENSG00000156689	GLYATL2	-0.937269415	0.768555182	0.792220678	0.391650368	0.538993395
ENSG00000156697	UTP14A	0.56086203	4.647119841	3.016670982	0.109062657	0.21834609
ENSG00000156709	AIFM1	0.593433999	5.706188686	5.213293834	0.04229517	0.113795007
ENSG00000156711	MAPK13	1.97678027	6.195171317	15.97390111	0.001919891	0.015817831
ENSG00000156735	BAG4	0.324337575	5.35311539	0.354992689	0.562831223	0.690175172
ENSG00000156738	MS4A1	-2.934909983	0.48057693	6.58747804	0.025399178	0.080729488
ENSG00000156787	TBC1D31	0.964404429	2.956535257	2.463568383	0.143575595	0.265155855
ENSG00000156795	WDYHV1	1.544120923	4.034297837	13.37990712	0.003502639	0.022693999
ENSG00000156802	ATAD2	2.345898333	5.986909103	16.83672892	0.001593237	0.01413448
ENSG00000156804	FBXO32	0.663411373	7.350236808	0.408833896	0.535078208	0.667407209
ENSG00000156831	NSMCE2	1.044365011	4.57598991	5.119139149	0.043885833	0.116720273
ENSG00000156853	ZNF689	0.584385948	4.244453636	0.983813474	0.341649439	0.489994253
ENSG00000156858	PRR14	1.115061646	5.262125373	15.70206883	0.002038738	0.016371209
ENSG00000156860	FBRS	1.207743175	6.225606747	26.60744378	0.000271535	0.004857959
ENSG00000156869	FRRS1	-0.923426361	2.377204216	2.339031467	0.153169174	0.27722152
ENSG00000156873	PHKG2	1.616599342	4.82966974	24.57716583	0.000375825	0.005946524
ENSG00000156875	MFSD14A	-0.305254818	5.733213186	0.418788443	0.530234558	0.663370155
ENSG00000156876	SASS6	0.55977492	2.481850716	2.067919025	0.177050391	0.30758649
ENSG00000156885	COX6A2	-0.95521459	-3.16493232	0.415181693	0.531979881	0.664672421
ENSG00000156886	ITGAD	-1.281223212	-1.754297868	2.042830929	0.179494867	0.310198545
ENSG00000156920	ADGRG4	-6.445061098	-2.013806772	42.74771729	3.39E-05	0.001481771
ENSG00000156925	ZIC3	2.407904546	-3.101803152	2.051583783	0.178637114	0.309129726
ENSG00000156928	MALSU1	0.284356183	4.049753257	0.92640091	0.355581608	0.503567578
ENSG00000156931	VPS8	-0.118198512	5.245971678	0.270138745	0.613086116	0.730391935
ENSG00000156958	GALK2	-0.164974949	3.876972779	0.194366281	0.667472102	0.77385575
ENSG00000156966	B3GNT7	-1.431308981	1.898031119	5.866828352	0.032973999	0.096078313
ENSG00000156968	MPV17L	1.521436508	4.470631449	9.549096476	0.009785187	0.043655496
ENSG00000156970	BUB1B	2.241256397	3.103074662	9.981622488	0.008625807	0.04039263
ENSG00000156973	PDE6D	0.717185327	4.08474983	4.090223307	0.066993694	0.156236472
ENSG00000156976	EIF4A2	-0.273121667	8.628944712	0.980289017	0.342481395	0.490762962
ENSG00000156983	BRPF1	0.417477878	4.603675224	2.459952359	0.143843252	0.265531163
ENSG00000156990	RPUSD3	1.072976578	4.629792134	13.50548707	0.003396919	0.022272292
ENSG00000157014	TATDN2	0.751779328	4.979012138	4.879634122	0.048268446	0.124653993
ENSG00000157017	GHRL	0.228731827	-1.212588266	0.091324389	0.767890071	0.847239073
ENSG00000157020	SEC13	0.703062138	6.569084946	5.369677536	0.03980364	0.10920384
ENSG00000157021	FAM92A1P1	-2.333577327	-1.959449351	5.531912574	0.037402896	0.104922464
ENSG00000157036	EXOG	-0.226702117	2.548706137	0.281596736	0.605742027	0.724836749
ENSG00000157045	NTAN1	-1.166525172	4.989323673	8.657631792	0.012812894	0.05170537
ENSG00000157064	NMNAT2	-0.105662756	4.646464965	0.007955583	0.930460537	0.957411327
ENSG00000157077	ZFYVE9	-0.794952016	5.31129826	4.300846954	0.06124501	0.146647576
ENSG00000157087	ATP2B2	3.221278604	2.027668591	4.166706768	0.064833311	0.152623404
ENSG00000157103	SLC6A1	-0.819568628	-0.227388106	1.965663054	0.187292214	0.31947568
ENSG00000157106	SMG1	-0.826950137	6.626036047	4.846176858	0.048921868	0.125802723
ENSG00000157107	FCHO2	-0.864472714	5.346548608	5.298733079	0.040911431	0.111182142
ENSG00000157110	RBPMS	-1.446866286	6.397211176	10.71009746	0.007019851	0.03555948
ENSG00000157111	TMEM171	3.047294583	-1.985502431	4.523246607	0.055811372	0.137608313
ENSG00000157150	TIMP4	-7.373865867	6.937153946	65.81734172	4.27E-06	0.000522178
ENSG00000157152	SYN2	-4.826124754	3.543541833	58.36831782	7.70E-06	0.000662312
ENSG00000157168	NRG1	2.71893957	4.513981144	1.946179031	0.189329975	0.321907828
ENSG00000157181	ODR4	1.232949253	5.616020645	9.754957094	0.009211769	0.042115568
ENSG00000157184	CPT2	0.116601245	4.665486457	0.091863061	0.767228842	0.846938705
ENSG00000157191	NECAP2	-0.570160656	5.882745209	4.75877678	0.050679828	0.128730094
ENSG00000157193	LRP8	1.950041408	3.310153537	11.20201346	0.006134238	0.032595966
ENSG00000157212	PAXIP1	0.593869559	4.131406954	3.684597538	0.080035804	0.17632409
ENSG00000157214	STEAP2	0.198914419	5.324219296	0.09031921	0.769129695	0.84809043
ENSG00000157216	SSBP3	0.103922975	6.117214059	0.069275437	0.797046094	0.868148224
ENSG00000157224	CLDN12	1.200645785	5.436164348	5.194458479	0.042607752	0.114376521
ENSG00000157227	MMP14	-0.434248547	7.469254329	1.384890404	0.263029052	0.407021736
ENSG00000157240	FZD1	0.11558771	5.791644723	0.034108411	0.856689791	0.908654931
ENSG00000157259	GATAD1	-0.003228151	5.401804934	8.22E-05	0.992922464	0.995371559
ENSG00000157303	SUSD3	3.035455923	4.657228656	8.795651687	0.01227815	0.050386269
ENSG00000157306	ZFHX2-AS1	1.182003909	-0.507365955	5.517912077	0.037603088	0.10531676
ENSG00000157315	TMED6	-0.885323767	-1.217332804	2.47028073	0.143080415	0.26451058
ENSG00000157326	DHRS4	0.420096404	3.671709727	0.805678816	0.387787424	0.535493089
ENSG00000157343	ARMC12	0.031825224	-1.992428095	0.00232574	0.962362707	0.97674225
ENSG00000157349	DDX19B	-0.06499819	3.977413557	0.042408551	0.840439632	0.897180721
ENSG00000157350	ST3GAL2	-1.520112556	4.516568979	12.77398656	0.004070693	0.024919012
ENSG00000157353	FUK	1.252545199	4.301045345	12.69846161	0.004148867	0.025247536
ENSG00000157368	IL34	-1.668544077	2.611053964	5.624687544	0.036108153	0.102315952
ENSG00000157379	DHRS1	0.434445172	4.570174797	1.212144417	0.293395251	0.439968315
ENSG00000157388	CACNA1D	3.081737842	3.563932517	6.789532665	0.023661697	0.077039169
ENSG00000157399	ARSE	0.809340001	-0.193371704	1.186728264	0.298268785	0.445143702
ENSG00000157404	KIT	-3.505342208	6.077852928	9.301938902	0.010530461	0.045662161
ENSG00000157423	HYDIN	0.176977239	-0.870068264	0.02856323	0.868724523	0.916896348
ENSG00000157426	AASDH	-0.212443417	3.77703319	0.160036648	0.696445966	0.795157354
ENSG00000157429	ZNF19	0.104821736	1.793677118	0.05019678	0.826647903	0.888917036
ENSG00000157445	CACNA2D3	2.873355945	2.918910233	3.879966742	0.073400526	0.166287265
ENSG00000157450	RNF111	-0.857795414	4.780981332	8.460242304	0.013626488	0.053734436
ENSG00000157456	CCNB2	2.609423648	3.533142956	17.8595318	0.001287119	0.012378074
ENSG00000157470	FAM81A	1.648908313	1.20591103	4.742840772	0.051008532	0.129325878
ENSG00000157483	MYO1E	-0.629380508	5.348493736	2.392157057	0.148980326	0.271867928
ENSG00000157500	APPL1	-0.450222391	6.197925365	2.64133713	0.131157166	0.248247793
ENSG00000157502	MUM1L1	0.341429751	1.689394861	0.144528042	0.710741221	0.805365568
ENSG00000157510	AFAP1L1	-3.278982803	4.848578074	28.81694228	0.000194461	0.003960986
ENSG00000157514	TSC22D3	-0.853277379	8.038539756	3.195006709	0.100192412	0.205803555
ENSG00000157538	VPS26C	-0.546895661	5.527136408	4.060079244	0.067869152	0.157564768
ENSG00000157540	DYRK1A	0.163462751	6.230729772	0.395075733	0.54191319	0.673200422
ENSG00000157542	KCNJ6	2.948610289	-1.080059323	5.429241469	0.038901298	0.107622609
ENSG00000157551	KCNJ15	-1.852011908	1.41267782	9.020339092	0.011463138	0.048136224
ENSG00000157554	ERG	-3.394988073	5.085372389	49.51556667	1.70E-05	0.001022952
ENSG00000157557	ETS2	-1.978801215	6.243493819	34.16150181	9.32E-05	0.00257994
ENSG00000157570	TSPAN18	-2.784472142	4.903932873	49.78431016	1.66E-05	0.001006274
ENSG00000157578	LCA5L	1.524706443	1.490548213	9.722463645	0.009299579	0.04236037
ENSG00000157593	SLC35B2	1.007214333	5.917167709	15.99016662	0.001913042	0.015787709
ENSG00000157600	TMEM164	1.422548711	7.087033871	2.522558529	0.139296651	0.259678028
ENSG00000157601	MX1	0.529228039	6.207425979	1.735189124	0.213365521	0.351217174
ENSG00000157613	CREB3L1	1.095570968	5.006580258	2.592412255	0.134435377	0.253019312
ENSG00000157617	C2CD2	-3.495424029	6.805155125	39.22015507	5.02E-05	0.001831175
ENSG00000157625	TAB3	-0.153775572	5.027993801	0.14509019	0.710207911	0.805071879
ENSG00000157637	SLC38A10	0.614355422	6.940193494	4.52102386	0.055862717	0.137721177
ENSG00000157653	C9orf43	1.239079761	-0.264843391	5.312106713	0.040699796	0.110874473
ENSG00000157654	PALM2-AKAP2	-5.307042198	1.405689164	19.33178317	0.000959633	0.01042617
ENSG00000157657	ZNF618	-0.745936551	4.408830392	4.792443077	0.049993778	0.12760361
ENSG00000157680	DGKI	-1.676781361	2.168797144	5.360094301	0.039951156	0.109474936
ENSG00000157693	TMEM268	0.654024062	5.186316743	2.402347642	0.148193489	0.271092337
ENSG00000157703	SVOPL	0.391993737	-0.877023463	0.101545119	0.755690208	0.837980015
ENSG00000157734	SNX22	2.670072184	2.93990488	9.062084998	0.011318869	0.04781463
ENSG00000157741	UBN2	-0.241081449	4.866009003	0.616393349	0.448246751	0.591250823
ENSG00000157764	BRAF	-0.421693568	5.091844609	2.647946242	0.130722052	0.247727657
ENSG00000157765	SLC34A2	-0.193071194	4.35706546	0.010934687	0.918517455	0.950756461
ENSG00000157766	ACAN	2.261501273	1.391131145	6.04241209	0.030903982	0.092223002
ENSG00000157778	PSMG3	1.485903235	4.657287327	8.60818552	0.01301116	0.052156441
ENSG00000157782	CABP1	-2.756280023	0.577516515	22.3526934	0.000548915	0.007405322
ENSG00000157796	WDR19	-0.940001503	4.893965136	9.672830698	0.009435627	0.042720359
ENSG00000157800	SLC37A3	-0.766559527	5.220442588	7.622264972	0.017842589	0.064123972
ENSG00000157823	AP3S2	-0.855955843	5.041811864	7.155603452	0.020861212	0.071065511
ENSG00000157827	FMNL2	-2.510820777	5.441909691	14.64345199	0.002592358	0.018873987
ENSG00000157833	GAREM2	-0.876647563	2.821163108	2.258948035	0.159770705	0.285676214
ENSG00000157837	SPPL3	0.086331372	6.059921044	0.131511926	0.723439785	0.814941533
ENSG00000157851	DPYSL5	3.793030384	-1.187091974	5.768198972	0.034209602	0.098535928
ENSG00000157856	DRC1	1.698313883	-1.676906234	1.576966614	0.234086897	0.374154665
ENSG00000157869	RAB28	-0.562324961	4.080472215	2.615782113	0.132856794	0.250696227
ENSG00000157870	FAM213B	1.451947901	5.120214389	15.39975404	0.002181238	0.017065764
ENSG00000157873	TNFRSF14	0.098332611	5.037751251	0.079070351	0.783551194	0.858239358
ENSG00000157881	PANK4	0.225440267	3.933697407	0.51705723	0.486439795	0.625994064
ENSG00000157884	CIB4	2.850243471	-2.540646956	3.602016317	0.083060035	0.180859477
ENSG00000157890	MEGF11	-1.08620157	-2.293723131	1.736925741	0.213151829	0.351041029
ENSG00000157895	C12orf43	-0.072741228	3.969362391	0.080579737	0.781553854	0.856708594
ENSG00000157911	PEX10	0.549147539	4.096689133	2.740145621	0.124836619	0.239623119
ENSG00000157916	RER1	0.261365751	6.603922762	0.831288137	0.380596314	0.528843647
ENSG00000157927	RADIL	0.160762735	3.058689265	0.093949577	0.764687528	0.844661326
ENSG00000157933	SKI	-1.049545403	6.68564297	9.366296905	0.010330106	0.045082903
ENSG00000157954	WIPI2	-0.071886243	6.382081797	0.11322868	0.74255196	0.828539068
ENSG00000157978	LDLRAP1	0.323509689	5.051168341	1.468341856	0.249892433	0.391941654
ENSG00000157985	AGAP1	0.212043138	5.846020747	0.193666537	0.668030704	0.774249246
ENSG00000157992	KRTCAP3	4.186581017	5.06074369	14.25772832	0.002836952	0.01998964
ENSG00000157999	ANKRD61	0.37507557	-1.67343504	0.374106931	0.552661356	0.681489803
ENSG00000158006	PAFAH2	0.632037763	4.54610738	5.085589478	0.044469963	0.11772161
ENSG00000158008	EXTL1	3.896505687	2.35917081	5.58631368	0.03663706	0.103489061
ENSG00000158014	SLC30A2	1.98179153	-0.969779392	4.025092846	0.068902768	0.159255362
ENSG00000158019	BABAM2	0.21920051	5.214761089	0.643839235	0.438574836	0.582059196
ENSG00000158022	TRIM63	-2.951639147	-1.711409647	14.33182997	0.00278792	0.019777513
ENSG00000158023	WDR66	1.087056091	2.27201398	6.1354396	0.02987038	0.090022567
ENSG00000158042	MRPL17	1.303545535	5.731475568	16.83345947	0.001594345	0.014139236
ENSG00000158050	DUSP2	2.400932712	3.510513883	5.617408639	0.03620777	0.10251198
ENSG00000158055	GRHL3	2.246592158	0.751448069	13.9513241	0.0030508	0.020833399
ENSG00000158062	UBXN11	1.047766071	4.12028312	4.314490629	0.060893708	0.146160268
ENSG00000158077	NLRP14	-1.782948734	-3.283774902	3.898976684	0.072791413	0.165317236
ENSG00000158079	PTPDC1	-0.481600793	3.086686515	1.634903352	0.226201464	0.365377357
ENSG00000158089	GALNT14	2.855578793	3.378372162	7.889383905	0.016348933	0.060549334
ENSG00000158092	NCK1	-0.853730952	5.034077479	10.06440353	0.008422883	0.039781701
ENSG00000158104	HPD	-1.96135163	-0.419194142	9.332131599	0.010435899	0.045403415
ENSG00000158106	RHPN1	4.106456759	4.830694108	88.57664818	9.51E-07	0.000232747
ENSG00000158109	TPRG1L	-0.63030502	6.381305207	4.316843701	0.060833367	0.146072157
ENSG00000158113	LRRC43	0.549994095	-0.34971881	0.497657466	0.494558402	0.63219711
ENSG00000158122	AAED1	-1.867878294	4.212355015	29.08306026	0.000187037	0.003869868
ENSG00000158125	XDH	3.257682633	4.687236136	2.805347165	0.120873777	0.234234983
ENSG00000158156	XKR8	0.214602326	3.246784995	0.356934174	0.561781235	0.689229447
ENSG00000158158	CNNM4	1.635873701	4.947552016	9.816619614	0.009047818	0.041589011
ENSG00000158161	EYA3	-0.019344723	4.680425497	0.005040799	0.944617311	0.96638791
ENSG00000158163	DZIP1L	-2.016600271	1.712607966	17.33702088	0.001433896	0.013228762
ENSG00000158164	TMSB15A	3.002123527	1.597401611	5.833905692	0.033380407	0.096903905
ENSG00000158169	FANCC	-0.061324032	3.082752593	0.039313014	0.8462879	0.901365357
ENSG00000158186	MRAS	-2.387921629	7.034061533	8.785429331	0.012316836	0.050469635
ENSG00000158195	WASF2	-1.571764325	7.722574791	19.52854959	0.000923749	0.010200848
ENSG00000158201	ABHD3	-0.369200057	4.015594365	0.489166263	0.498187824	0.635325663
ENSG00000158220	ESYT3	1.384914641	1.157013636	1.477014765	0.24857861	0.390551321
ENSG00000158234	FAIM	-0.230814847	3.835544571	0.426664145	0.52646077	0.660212139
ENSG00000158246	FAM46B	-0.610822184	3.100884367	0.382093448	0.548518961	0.678174383
ENSG00000158258	CLSTN2	-0.296373504	7.517910467	0.124526413	0.730552721	0.81996078
ENSG00000158270	COLEC12	-1.087923795	6.702508517	1.001649142	0.337484243	0.485616414
ENSG00000158286	RNF207	0.678102984	2.369347141	1.307070024	0.276143636	0.421485981
ENSG00000158290	CUL4B	-0.237766756	6.436192028	0.994998573	0.339028653	0.487240376
ENSG00000158292	GPR153	-1.460643997	4.376903419	7.019159348	0.021856252	0.072987012
ENSG00000158296	SLC13A3	0.343656212	1.733847771	0.200846524	0.662355789	0.770380416
ENSG00000158301	GPRASP2	-0.872716676	4.118092161	3.530729178	0.085783965	0.184970963
ENSG00000158315	RHBDL2	1.520907496	1.641662622	8.325010338	0.014219376	0.05527025
ENSG00000158321	AUTS2	0.578944088	6.101767562	1.003860777	0.336972924	0.485054761
ENSG00000158352	SHROOM4	-2.702816876	4.498949159	38.55778149	5.43E-05	0.001917406
ENSG00000158373	HIST1H2BD	4.500535342	5.283393046	27.31218133	0.000243585	0.004491156
ENSG00000158402	CDC25C	4.025734093	1.765084787	22.05995065	0.000578091	0.007659864
ENSG00000158406	HIST1H4H	4.061983002	2.232018173	17.36903975	0.001424354	0.013189166
ENSG00000158411	MITD1	0.105170512	3.761196121	0.056936975	0.815598831	0.881251632
ENSG00000158417	EIF5B	0.847212257	7.773480388	3.435511815	0.089595511	0.190759258
ENSG00000158423	RIBC1	2.008779267	1.481611937	13.38454653	0.003498665	0.022693999
ENSG00000158427	TMSB15B	1.696752643	-1.52378422	3.64420312	0.081497941	0.178543026
ENSG00000158428	CATIP	0.903030372	-1.989795734	1.856551536	0.199084023	0.333718811
ENSG00000158435	CNOT11	0.815330069	5.451054065	13.41997654	0.00346849	0.022579888
ENSG00000158445	KCNB1	-2.376157358	4.460510557	4.853235989	0.048783119	0.12552426
ENSG00000158457	TSPAN33	0.648912307	4.066788642	0.86601797	0.371163985	0.519650596
ENSG00000158458	NRG2	-4.314332255	1.389619033	91.64156652	7.98E-07	0.000214444
ENSG00000158467	AHCYL2	-0.238882972	4.726113717	0.369676559	0.554985928	0.683504039
ENSG00000158470	B4GALT5	-1.213654187	6.020895088	10.48181357	0.007481775	0.037071521
ENSG00000158473	CD1D	-1.591956375	0.666321665	9.725635103	0.009290965	0.042336731
ENSG00000158477	CD1A	1.557402981	-1.206542211	3.348781402	0.093250008	0.195888399
ENSG00000158480	SPATA2	0.645270815	4.127879943	3.524297013	0.086035094	0.185362296
ENSG00000158481	CD1C	-3.622580034	1.502884356	20.87702966	0.00071619	0.008757564
ENSG00000158483	FAM86C1	1.313509927	2.632755069	9.94738419	0.008711426	0.040640949
ENSG00000158485	CD1B	-1.589807912	-2.905099907	3.162845297	0.101724179	0.20799953
ENSG00000158486	DNAH3	1.120496449	-0.750790674	2.767435347	0.123158529	0.237212326
ENSG00000158488	CD1E	-1.419055111	-0.300055027	2.753749401	0.123996551	0.238384912
ENSG00000158516	CPA2	-3.534336882	-1.411196584	13.13691519	0.003718435	0.023600413
ENSG00000158517	NCF1	-1.915238995	1.064994298	12.34894065	0.004534556	0.026802986
ENSG00000158525	CPA5	0.961858412	-1.719498417	1.132793581	0.308995152	0.456740906
ENSG00000158526	TSR2	1.062836274	5.841393326	13.45514191	0.003438844	0.022440066
ENSG00000158528	PPP1R9A	0.043918582	3.936418781	0.010977527	0.91835863	0.9507264
ENSG00000158545	ZC3H18	0.566627944	5.109691824	2.595174791	0.13424755	0.25274276
ENSG00000158552	ZFAND2B	0.507762383	4.402970067	1.655464702	0.223488041	0.362486344
ENSG00000158555	GDPD5	-3.002612781	5.211948834	34.93627863	8.44E-05	0.002433412
ENSG00000158560	DYNC1I1	-1.560624073	1.377301289	11.80700194	0.00521971	0.029458418
ENSG00000158571	PFKFB1	-5.672100609	4.123782094	52.1816468	1.32E-05	0.000899184
